operating_day,line_id,stop_id,arrival,departure,vehicle_seats,passengers,hari,day_of_week,jenis_hari,jam,jam_kategori,tanggal,occupancy_rate,cuaca,biaya_operasional,prioritas_rute,is_peak_hour
2026-01-29,LRT-02,STOP-005,2026-01-29 22:33:00,2026-01-29 22:36:00,35,20,Thursday,3,Weekday,22,Malam,2026-01-29,57.14285714285714,Berawan,750000.0,Rendah,0
2026-02-07,BUS-12,STOP-007,2026-02-07 14:18:00,2026-02-07 14:20:00,80,20,Saturday,5,Weekend,14,Siang,2026-02-07,25.0,Hujan,1500000.0,Rendah,0
2026-01-27,BRT-02,STOP-011,2026-01-27 08:40:00,2026-01-27 08:45:00,35,70,Tuesday,1,Weekday,8,Pagi Sibuk,2026-01-27,200.0,Berawan,750000.0,Tinggi,1
2026-02-13,BRT-02,STOP-001,2026-02-13 15:46:00,2026-02-13 15:56:00,45,34,Friday,4,Weekday,15,Siang,2026-02-13,75.55555555555556,Hujan,750000.0,Sedang,0
2026-02-02,LRT-02,STOP-003,2026-02-02 11:20:00,2026-02-02 11:29:00,45,34,Monday,0,Weekday,11,Siang,2026-02-02,75.55555555555556,Hujan,750000.0,Sedang,0
2026-01-17,BRT-01,STOP-017,2026-01-17 08:20:00,2026-01-17 08:27:00,45,70,Saturday,5,Weekend,8,Pagi Sibuk,2026-01-17,155.55555555555557,Berawan,750000.0,Tinggi,1
2026-01-11,BRT-01,STOP-007,2026-01-11 22:18:00,2026-01-11 22:28:00,45,34,Sunday,6,Weekend,22,Malam,2026-01-11,75.55555555555556,Cerah,750000.0,Sedang,0
2026-02-07,BUS-07,STOP-004,2026-02-07 18:10:00,2026-02-07 18:16:00,80,45,Saturday,5,Weekend,18,Sore Sibuk,2026-02-07,56.25,Hujan,1500000.0,Rendah,1
2026-01-03,BUS-12,STOP-010,2026-01-03 22:48:00,2026-01-03 22:59:00,80,33,Saturday,5,Weekend,22,Malam,2026-01-03,41.25,Hujan,1500000.0,Rendah,0
2026-01-29,BUS-07,STOP-011,2026-01-29 08:10:00,2026-01-29 08:12:00,80,88,Thursday,3,Weekday,8,Pagi Sibuk,2026-01-29,110.00000000000001,Hujan,1500000.0,Tinggi,1
2026-01-31,BUS-12,STOP-001,2026-01-31 18:45:00,2026-01-31 18:55:00,50,50,Saturday,5,Weekend,18,Sore Sibuk,2026-01-31,100.0,Hujan,750000.0,Tinggi,1
2026-01-27,LRT-02,STOP-015,2026-01-27 21:42:00,2026-01-27 21:50:00,80,35,Tuesday,1,Weekday,21,Malam,2026-01-27,43.75,Hujan Ringan,1500000.0,Rendah,0
2026-01-21,MRT-01,STOP-004,2026-01-21 17:06:00,2026-01-21 17:15:00,80,64,Wednesday,2,Weekday,17,Sore Sibuk,2026-01-21,80.0,Hujan,1500000.0,Sedang,1
2026-01-15,MRT-01,STOP-017,2026-01-15 20:50:00,2026-01-15 20:57:00,35,42,Thursday,3,Weekday,20,Malam,2026-01-15,120.0,Hujan,750000.0,Tinggi,0
2026-01-10,BRT-01,STOP-011,2026-01-10 11:30:00,2026-01-10 11:39:00,45,54,Saturday,5,Weekend,11,Siang,2026-01-10,120.0,Cerah,750000.0,Tinggi,0
2026-01-14,MRT-01,STOP-017,2026-01-14 21:02:00,2026-01-14 21:13:00,35,60,Wednesday,2,Weekday,21,Malam,2026-01-14,171.42857142857142,Hujan,750000.0,Tinggi,0
2026-02-07,LRT-02,STOP-012,2026-02-07 09:34:00,2026-02-07 09:41:00,50,42,Saturday,5,Weekend,9,Pagi Sibuk,2026-02-07,84.0,Hujan Ringan,750000.0,Sedang,1
2026-01-24,BRT-01,STOP-003,2026-01-24 05:09:00,2026-01-24 05:18:00,80,36,Saturday,5,Weekend,5,Dini Hari,2026-01-24,45.0,Hujan Ringan,1500000.0,Rendah,0
2026-01-17,BRT-01,STOP-008,2026-01-17 10:28:00,2026-01-17 10:30:00,80,48,Saturday,5,Weekend,10,Siang,2026-01-17,60.0,Hujan,1500000.0,Sedang,0
2026-01-24,BUS-07,STOP-001,2026-01-24 11:48:00,2026-01-24 11:53:00,45,29,Saturday,5,Weekend,11,Siang,2026-01-24,64.44444444444444,Cerah,750000.0,Sedang,0
2026-02-13,BRT-02,STOP-010,2026-02-13 12:17:00,2026-02-13 12:24:00,60,17,Friday,4,Weekday,12,Siang,2026-02-13,28.333333333333332,Cerah,750000.0,Rendah,0
2026-01-11,BRT-01,STOP-010,2026-01-11 13:17:00,2026-01-11 13:21:00,60,20,Sunday,6,Weekend,13,Siang,2026-01-11,33.33333333333333,Hujan,750000.0,Rendah,0
2026-02-01,BRT-01,STOP-001,2026-02-01 22:14:00,2026-02-01 22:24:00,45,59,Sunday,6,Weekend,22,Malam,2026-02-01,131.11111111111111,Cerah,750000.0,Tinggi,0
2026-02-06,LRT-02,STOP-012,2026-02-06 16:13:00,2026-02-06 16:20:00,60,58,Friday,4,Weekday,16,Sore Sibuk,2026-02-06,96.66666666666667,Cerah,750000.0,Tinggi,1
2026-01-28,MRT-01,STOP-012,2026-01-28 10:02:00,2026-01-28 10:08:00,50,77,Wednesday,2,Weekday,10,Siang,2026-01-28,154.0,Cerah,750000.0,Tinggi,0
2026-01-04,MRT-01,STOP-009,2026-01-04 22:35:00,2026-01-04 22:44:00,35,49,Sunday,6,Weekend,22,Malam,2026-01-04,140.0,Cerah,750000.0,Tinggi,0
2026-02-07,LRT-02,STOP-015,2026-02-07 11:34:00,2026-02-07 11:44:00,35,37,Saturday,5,Weekend,11,Siang,2026-02-07,105.71428571428572,Cerah,750000.0,Tinggi,0
2026-02-11,BRT-01,STOP-007,2026-02-11 07:15:00,2026-02-11 07:25:00,80,74,Wednesday,2,Weekday,7,Pagi Sibuk,2026-02-11,92.5,Berawan,1500000.0,Tinggi,1
2026-01-04,BRT-02,STOP-006,2026-01-04 17:00:00,2026-01-04 17:10:00,45,52,Sunday,6,Weekend,17,Sore Sibuk,2026-01-04,115.55555555555554,Hujan,750000.0,Tinggi,1
2026-01-10,BRT-02,STOP-011,2026-01-10 07:47:00,2026-01-10 07:56:00,50,63,Saturday,5,Weekend,7,Pagi Sibuk,2026-01-10,126.0,Cerah,750000.0,Tinggi,1
2026-02-10,LRT-02,STOP-016,2026-02-10 19:06:00,2026-02-10 19:15:00,80,29,Tuesday,1,Weekday,19,Sore Sibuk,2026-02-10,36.25,Cerah,1500000.0,Rendah,1
2026-01-23,MRT-01,STOP-008,2026-01-23 06:31:00,2026-01-23 06:42:00,50,64,Friday,4,Weekday,6,Pagi Sibuk,2026-01-23,128.0,Hujan Ringan,750000.0,Tinggi,1
2026-01-19,BUS-07,STOP-001,2026-01-19 20:25:00,2026-01-19 20:31:00,50,26,Monday,0,Weekday,20,Malam,2026-01-19,52.0,Cerah,750000.0,Rendah,0
2026-01-05,MRT-01,STOP-001,2026-01-05 07:43:00,2026-01-05 07:51:00,60,66,Monday,0,Weekday,7,Pagi Sibuk,2026-01-05,110.00000000000001,Hujan,750000.0,Tinggi,1
2026-01-16,BUS-12,STOP-014,2026-01-16 10:45:00,2026-01-16 10:50:00,80,1,Friday,4,Weekday,10,Siang,2026-01-16,1.25,Hujan Ringan,1500000.0,Rendah,0
2026-01-04,BRT-01,STOP-010,2026-01-04 09:20:00,2026-01-04 09:30:00,50,57,Sunday,6,Weekend,9,Pagi Sibuk,2026-01-04,113.99999999999999,Hujan,750000.0,Tinggi,1
2026-02-07,BUS-12,STOP-004,2026-02-07 21:48:00,2026-02-07 21:53:00,45,42,Saturday,5,Weekend,21,Malam,2026-02-07,93.33333333333333,Hujan Ringan,750000.0,Tinggi,0
2026-01-27,BUS-12,STOP-006,2026-01-27 21:39:00,2026-01-27 21:46:00,50,29,Tuesday,1,Weekday,21,Malam,2026-01-27,57.99999999999999,Hujan Ringan,750000.0,Rendah,0
2026-01-16,BRT-02,STOP-009,2026-01-16 06:13:00,2026-01-16 06:20:00,60,34,Friday,4,Weekday,6,Pagi Sibuk,2026-01-16,56.666666666666664,Hujan Ringan,750000.0,Rendah,1
2026-02-07,LRT-02,STOP-005,2026-02-07 20:10:00,2026-02-07 20:16:00,60,44,Saturday,5,Weekend,20,Malam,2026-02-07,73.33333333333333,Berawan,750000.0,Sedang,0
2026-01-21,BRT-02,STOP-013,2026-01-21 16:45:00,2026-01-21 16:54:00,45,15,Wednesday,2,Weekday,16,Sore Sibuk,2026-01-21,33.33333333333333,Hujan Ringan,750000.0,Rendah,1
2026-02-07,BUS-12,STOP-015,2026-02-07 18:14:00,2026-02-07 18:18:00,50,62,Saturday,5,Weekend,18,Sore Sibuk,2026-02-07,124.0,Hujan,750000.0,Tinggi,1
2026-02-09,BUS-07,STOP-015,2026-02-09 11:43:00,2026-02-09 11:46:00,80,34,Monday,0,Weekday,11,Siang,2026-02-09,42.5,Hujan,1500000.0,Rendah,0
2026-01-04,BRT-02,STOP-002,2026-01-04 22:21:00,2026-01-04 22:30:00,50,35,Sunday,6,Weekend,22,Malam,2026-01-04,70.0,Cerah,750000.0,Sedang,0
2026-01-21,BUS-12,STOP-002,2026-01-21 21:21:00,2026-01-21 21:28:00,45,4,Wednesday,2,Weekday,21,Malam,2026-01-21,8.88888888888889,Hujan,750000.0,Rendah,0
2026-02-04,BRT-02,STOP-010,2026-02-04 09:50:00,2026-02-04 09:55:00,80,25,Wednesday,2,Weekday,9,Pagi Sibuk,2026-02-04,31.25,Hujan,1500000.0,Rendah,1
2026-01-12,MRT-01,STOP-002,2026-01-12 08:44:00,2026-01-12 08:52:00,50,84,Monday,0,Weekday,8,Pagi Sibuk,2026-01-12,168.0,Cerah,750000.0,Tinggi,1
2026-02-03,MRT-01,STOP-005,2026-02-03 15:31:00,2026-02-03 15:37:00,50,66,Tuesday,1,Weekday,15,Siang,2026-02-03,132.0,Cerah,750000.0,Tinggi,0
2026-01-18,MRT-01,STOP-009,2026-01-18 13:32:00,2026-01-18 13:35:00,45,56,Sunday,6,Weekend,13,Siang,2026-01-18,124.44444444444444,Hujan,750000.0,Tinggi,0
2026-02-05,BUS-07,STOP-010,2026-02-05 19:35:00,2026-02-05 19:45:00,60,18,Thursday,3,Weekday,19,Sore Sibuk,2026-02-05,30.0,Hujan Ringan,750000.0,Rendah,1
2026-02-08,BRT-01,STOP-013,2026-02-08 09:32:00,2026-02-08 09:41:00,35,45,Sunday,6,Weekend,9,Pagi Sibuk,2026-02-08,128.57142857142858,Hujan,750000.0,Tinggi,1
2026-01-17,BUS-07,STOP-003,2026-01-17 09:26:00,2026-01-17 09:33:00,60,26,Saturday,5,Weekend,9,Pagi Sibuk,2026-01-17,43.333333333333336,Hujan Ringan,750000.0,Rendah,1
2026-02-12,MRT-01,STOP-015,2026-02-12 11:48:00,2026-02-12 11:54:00,35,70,Thursday,3,Weekday,11,Siang,2026-02-12,200.0,Hujan Ringan,750000.0,Tinggi,0
2026-01-09,BUS-07,STOP-016,2026-01-09 07:51:00,2026-01-09 07:56:00,80,53,Friday,4,Weekday,7,Pagi Sibuk,2026-01-09,66.25,Hujan,1500000.0,Sedang,1
2026-02-09,BUS-07,STOP-014,2026-02-09 20:29:00,2026-02-09 20:38:00,60,25,Monday,0,Weekday,20,Malam,2026-02-09,41.66666666666667,Cerah,750000.0,Rendah,0
2026-01-26,BRT-01,STOP-006,2026-01-26 17:17:00,2026-01-26 17:21:00,50,75,Monday,0,Weekday,17,Sore Sibuk,2026-01-26,150.0,Berawan,750000.0,Tinggi,1
2026-01-08,LRT-02,STOP-005,2026-01-08 15:53:00,2026-01-08 15:58:00,80,27,Thursday,3,Weekday,15,Siang,2026-01-08,33.75,Hujan Ringan,1500000.0,Rendah,0
2026-02-07,BRT-01,STOP-009,2026-02-07 07:18:00,2026-02-07 07:25:00,80,67,Saturday,5,Weekend,7,Pagi Sibuk,2026-02-07,83.75,Cerah,1500000.0,Sedang,1
2026-02-14,BRT-01,STOP-014,2026-02-14 12:30:00,2026-02-14 12:41:00,50,44,Saturday,5,Weekend,12,Siang,2026-02-14,88.0,Berawan,750000.0,Tinggi,0
2026-01-12,BUS-07,STOP-015,2026-01-12 11:13:00,2026-01-12 11:22:00,50,22,Monday,0,Weekday,11,Siang,2026-01-12,44.0,Hujan,750000.0,Rendah,0
2026-02-05,BRT-01,STOP-001,2026-02-05 10:21:00,2026-02-05 10:31:00,35,43,Thursday,3,Weekday,10,Siang,2026-02-05,122.85714285714286,Berawan,750000.0,Tinggi,0
2026-02-01,BRT-02,STOP-011,2026-02-01 10:30:00,2026-02-01 10:34:00,50,44,Sunday,6,Weekend,10,Siang,2026-02-01,88.0,Cerah,750000.0,Tinggi,0
2026-01-21,BRT-02,STOP-010,2026-01-21 19:29:00,2026-01-21 19:31:00,35,45,Wednesday,2,Weekday,19,Sore Sibuk,2026-01-21,128.57142857142858,Berawan,750000.0,Tinggi,1
2026-02-14,BRT-02,STOP-015,2026-02-14 06:11:00,2026-02-14 06:20:00,80,41,Saturday,5,Weekend,6,Pagi Sibuk,2026-02-14,51.24999999999999,Hujan,1500000.0,Rendah,1
2026-01-17,BUS-07,STOP-009,2026-01-17 13:11:00,2026-01-17 13:20:00,35,28,Saturday,5,Weekend,13,Siang,2026-01-17,80.0,Hujan Ringan,750000.0,Sedang,0
2026-02-14,BUS-12,STOP-002,2026-02-14 05:29:00,2026-02-14 05:39:00,45,4,Saturday,5,Weekend,5,Dini Hari,2026-02-14,8.88888888888889,Hujan Ringan,750000.0,Rendah,0
2026-01-04,BUS-12,STOP-012,2026-01-04 15:43:00,2026-01-04 15:50:00,50,43,Sunday,6,Weekend,15,Siang,2026-01-04,86.0,Berawan,750000.0,Tinggi,0
2026-01-24,LRT-02,STOP-011,2026-01-24 17:41:00,2026-01-24 17:52:00,50,74,Saturday,5,Weekend,17,Sore Sibuk,2026-01-24,148.0,Hujan Ringan,750000.0,Tinggi,1
2026-01-05,BRT-02,STOP-008,2026-01-05 15:03:00,2026-01-05 15:10:00,35,41,Monday,0,Weekday,15,Siang,2026-01-05,117.14285714285715,Hujan,750000.0,Tinggi,0
2026-01-04,BRT-01,STOP-006,2026-01-04 17:15:00,2026-01-04 17:18:00,80,42,Sunday,6,Weekend,17,Sore Sibuk,2026-01-04,52.5,Hujan,1500000.0,Rendah,1
2026-02-05,BUS-12,STOP-007,2026-02-05 08:02:00,2026-02-05 08:10:00,35,56,Thursday,3,Weekday,8,Pagi Sibuk,2026-02-05,160.0,Hujan,750000.0,Tinggi,1
2026-01-30,LRT-02,STOP-009,2026-01-30 16:29:00,2026-01-30 16:32:00,50,41,Friday,4,Weekday,16,Sore Sibuk,2026-01-30,82.0,Cerah,750000.0,Sedang,1
2026-01-06,BRT-01,STOP-004,2026-01-06 19:35:00,2026-01-06 19:40:00,35,62,Tuesday,1,Weekday,19,Sore Sibuk,2026-01-06,177.14285714285714,Cerah,750000.0,Tinggi,1
2026-02-04,BRT-02,STOP-008,2026-02-04 17:31:00,2026-02-04 17:42:00,60,52,Wednesday,2,Weekday,17,Sore Sibuk,2026-02-04,86.66666666666667,Hujan,750000.0,Tinggi,1
2026-01-18,BUS-12,STOP-017,2026-01-18 14:04:00,2026-01-18 14:08:00,60,12,Sunday,6,Weekend,14,Siang,2026-01-18,20.0,Cerah,750000.0,Rendah,0
2026-02-06,BRT-01,STOP-010,2026-02-06 20:46:00,2026-02-06 20:51:00,50,46,Friday,4,Weekday,20,Malam,2026-02-06,92.0,Cerah,750000.0,Tinggi,0
2026-01-31,BUS-07,STOP-002,2026-01-31 18:54:00,2026-01-31 19:02:00,45,73,Saturday,5,Weekend,18,Sore Sibuk,2026-01-31,162.22222222222223,Hujan,750000.0,Tinggi,1
2026-01-21,LRT-02,STOP-010,2026-01-21 15:35:00,2026-01-21 15:40:00,35,18,Wednesday,2,Weekday,15,Siang,2026-01-21,51.42857142857142,Berawan,750000.0,Rendah,0
2026-02-02,BRT-02,STOP-015,2026-02-02 19:09:00,2026-02-02 19:13:00,80,24,Monday,0,Weekday,19,Sore Sibuk,2026-02-02,30.0,Hujan,1500000.0,Rendah,1
2026-01-10,MRT-01,STOP-009,2026-01-10 17:26:00,2026-01-10 17:33:00,35,82,Saturday,5,Weekend,17,Sore Sibuk,2026-01-10,234.2857142857143,Hujan Ringan,750000.0,Tinggi,1
2026-01-13,LRT-02,STOP-005,2026-01-13 18:23:00,2026-01-13 18:32:00,45,77,Tuesday,1,Weekday,18,Sore Sibuk,2026-01-13,171.11111111111111,Hujan,750000.0,Tinggi,1
2026-01-31,LRT-02,STOP-016,2026-01-31 17:53:00,2026-01-31 18:04:00,35,61,Saturday,5,Weekend,17,Sore Sibuk,2026-01-31,174.28571428571428,Hujan Ringan,750000.0,Tinggi,1
2026-02-03,MRT-01,STOP-013,2026-02-03 06:12:00,2026-02-03 06:19:00,45,48,Tuesday,1,Weekday,6,Pagi Sibuk,2026-02-03,106.66666666666667,Hujan,750000.0,Tinggi,1
2026-01-06,BUS-12,STOP-013,2026-01-06 08:11:00,2026-01-06 08:21:00,50,66,Tuesday,1,Weekday,8,Pagi Sibuk,2026-01-06,132.0,Berawan,750000.0,Tinggi,1
2026-01-31,LRT-02,STOP-007,2026-01-31 11:35:00,2026-01-31 11:42:00,80,34,Saturday,5,Weekend,11,Siang,2026-01-31,42.5,Cerah,1500000.0,Rendah,0
2026-01-28,BRT-02,STOP-013,2026-01-28 05:29:00,2026-01-28 05:35:00,60,32,Wednesday,2,Weekday,5,Dini Hari,2026-01-28,53.333333333333336,Hujan,750000.0,Rendah,0
2026-01-12,BRT-02,STOP-002,2026-01-12 18:32:00,2026-01-12 18:39:00,45,69,Monday,0,Weekday,18,Sore Sibuk,2026-01-12,153.33333333333334,Hujan Ringan,750000.0,Tinggi,1
2026-01-04,BUS-07,STOP-006,2026-01-04 18:15:00,2026-01-04 18:21:00,45,56,Sunday,6,Weekend,18,Sore Sibuk,2026-01-04,124.44444444444444,Cerah,750000.0,Tinggi,1
2026-02-06,BRT-02,STOP-012,2026-02-06 12:41:00,2026-02-06 12:47:00,50,17,Friday,4,Weekday,12,Siang,2026-02-06,34.0,Cerah,750000.0,Rendah,0
2026-02-13,BRT-02,STOP-012,2026-02-13 12:53:00,2026-02-13 12:59:00,60,20,Friday,4,Weekday,12,Siang,2026-02-13,33.33333333333333,Cerah,750000.0,Rendah,0
2026-01-24,BRT-02,STOP-003,2026-01-24 08:05:00,2026-01-24 08:15:00,50,53,Saturday,5,Weekend,8,Pagi Sibuk,2026-01-24,106.0,Berawan,750000.0,Tinggi,1
2026-02-07,LRT-02,STOP-013,2026-02-07 12:12:00,2026-02-07 12:14:00,50,29,Saturday,5,Weekend,12,Siang,2026-02-07,57.99999999999999,Berawan,750000.0,Rendah,0
2026-01-28,MRT-01,STOP-004,2026-01-28 21:01:00,2026-01-28 21:11:00,35,40,Wednesday,2,Weekday,21,Malam,2026-01-28,114.28571428571428,Hujan,750000.0,Tinggi,0
2026-01-06,BRT-01,STOP-003,2026-01-06 09:29:00,2026-01-06 09:31:00,50,40,Tuesday,1,Weekday,9,Pagi Sibuk,2026-01-06,80.0,Hujan Ringan,750000.0,Sedang,1
2026-01-08,BRT-01,STOP-010,2026-01-08 08:30:00,2026-01-08 08:36:00,45,86,Thursday,3,Weekday,8,Pagi Sibuk,2026-01-08,191.11111111111111,Hujan,750000.0,Tinggi,1
2026-01-15,MRT-01,STOP-013,2026-01-15 08:21:00,2026-01-15 08:24:00,35,95,Thursday,3,Weekday,8,Pagi Sibuk,2026-01-15,271.42857142857144,Hujan,750000.0,Tinggi,1
2026-01-06,BRT-01,STOP-011,2026-01-06 08:53:00,2026-01-06 09:01:00,80,100,Tuesday,1,Weekday,8,Pagi Sibuk,2026-01-06,125.0,Berawan,1500000.0,Tinggi,1
2026-01-25,BUS-07,STOP-015,2026-01-25 22:22:00,2026-01-25 22:26:00,35,38,Sunday,6,Weekend,22,Malam,2026-01-25,108.57142857142857,Cerah,750000.0,Tinggi,0
2026-01-29,MRT-01,STOP-003,2026-01-29 15:21:00,2026-01-29 15:26:00,35,63,Thursday,3,Weekday,15,Siang,2026-01-29,180.0,Hujan Ringan,750000.0,Tinggi,0
2026-01-20,MRT-01,STOP-011,2026-01-20 22:16:00,2026-01-20 22:27:00,45,54,Tuesday,1,Weekday,22,Malam,2026-01-20,120.0,Hujan,750000.0,Tinggi,0
2026-01-03,BUS-12,STOP-003,2026-01-03 12:31:00,2026-01-03 12:41:00,45,14,Saturday,5,Weekend,12,Siang,2026-01-03,31.11111111111111,Berawan,750000.0,Rendah,0
2026-01-24,BRT-01,STOP-014,2026-01-24 14:18:00,2026-01-24 14:21:00,60,58,Saturday,5,Weekend,14,Siang,2026-01-24,96.66666666666667,Hujan,750000.0,Tinggi,0
2026-01-11,BUS-12,STOP-017,2026-01-11 09:01:00,2026-01-11 09:10:00,80,17,Sunday,6,Weekend,9,Pagi Sibuk,2026-01-11,21.25,Hujan,1500000.0,Rendah,1
2026-01-25,BUS-12,STOP-003,2026-01-25 05:33:00,2026-01-25 05:35:00,35,22,Sunday,6,Weekend,5,Dini Hari,2026-01-25,62.857142857142854,Hujan,750000.0,Sedang,0
2026-01-27,BUS-07,STOP-012,2026-01-27 09:32:00,2026-01-27 09:37:00,50,63,Tuesday,1,Weekday,9,Pagi Sibuk,2026-01-27,126.0,Hujan Ringan,750000.0,Tinggi,1
2026-01-24,LRT-02,STOP-016,2026-01-24 15:39:00,2026-01-24 15:49:00,45,58,Saturday,5,Weekend,15,Siang,2026-01-24,128.88888888888889,Cerah,750000.0,Tinggi,0
2026-01-31,MRT-01,STOP-005,2026-01-31 19:17:00,2026-01-31 19:28:00,60,44,Saturday,5,Weekend,19,Sore Sibuk,2026-01-31,73.33333333333333,Cerah,750000.0,Sedang,1
2026-01-30,BRT-01,STOP-017,2026-01-30 05:07:00,2026-01-30 05:17:00,80,31,Friday,4,Weekday,5,Dini Hari,2026-01-30,38.75,Berawan,1500000.0,Rendah,0
2026-01-08,BRT-02,STOP-014,2026-01-08 16:23:00,2026-01-08 16:30:00,60,37,Thursday,3,Weekday,16,Sore Sibuk,2026-01-08,61.66666666666667,Hujan,750000.0,Sedang,1
2026-01-01,LRT-02,STOP-004,2026-01-01 22:05:00,2026-01-01 22:14:00,80,43,Thursday,3,Weekday,22,Malam,2026-01-01,53.75,Berawan,1500000.0,Rendah,0
2026-01-07,BUS-12,STOP-003,2026-01-07 13:28:00,2026-01-07 13:36:00,60,17,Wednesday,2,Weekday,13,Siang,2026-01-07,28.333333333333332,Hujan,750000.0,Rendah,0
2026-01-24,BRT-02,STOP-012,2026-01-24 05:08:00,2026-01-24 05:17:00,45,19,Saturday,5,Weekend,5,Dini Hari,2026-01-24,42.22222222222222,Hujan Ringan,750000.0,Rendah,0
2026-02-13,BRT-01,STOP-010,2026-02-13 21:32:00,2026-02-13 21:43:00,60,47,Friday,4,Weekday,21,Malam,2026-02-13,78.33333333333333,Berawan,750000.0,Sedang,0
2026-01-16,BUS-12,STOP-005,2026-01-16 10:54:00,2026-01-16 10:57:00,45,10,Friday,4,Weekday,10,Siang,2026-01-16,22.22222222222222,Hujan Ringan,750000.0,Rendah,0
2026-01-22,LRT-02,STOP-009,2026-01-22 08:07:00,2026-01-22 08:18:00,45,83,Thursday,3,Weekday,8,Pagi Sibuk,2026-01-22,184.44444444444446,Hujan,750000.0,Tinggi,1
2026-01-19,BRT-02,STOP-011,2026-01-19 19:11:00,2026-01-19 19:20:00,60,21,Monday,0,Weekday,19,Sore Sibuk,2026-01-19,35.0,Hujan,750000.0,Rendah,1
2026-02-09,LRT-02,STOP-011,2026-02-09 08:15:00,2026-02-09 08:24:00,80,93,Monday,0,Weekday,8,Pagi Sibuk,2026-02-09,116.25000000000001,Cerah,1500000.0,Tinggi,1
2026-01-09,BUS-07,STOP-016,2026-01-09 06:52:00,2026-01-09 06:59:00,45,37,Friday,4,Weekday,6,Pagi Sibuk,2026-01-09,82.22222222222221,Hujan Ringan,750000.0,Sedang,1
2026-01-08,LRT-02,STOP-006,2026-01-08 08:43:00,2026-01-08 08:46:00,60,61,Thursday,3,Weekday,8,Pagi Sibuk,2026-01-08,101.66666666666666,Hujan,750000.0,Tinggi,1
2026-02-11,BUS-12,STOP-003,2026-02-11 14:45:00,2026-02-11 14:53:00,50,10,Wednesday,2,Weekday,14,Siang,2026-02-11,20.0,Cerah,750000.0,Rendah,0
2026-01-10,BUS-12,STOP-011,2026-01-10 20:05:00,2026-01-10 20:13:00,60,39,Saturday,5,Weekend,20,Malam,2026-01-10,65.0,Berawan,750000.0,Sedang,0
2026-01-22,BRT-02,STOP-012,2026-01-22 09:21:00,2026-01-22 09:30:00,60,44,Thursday,3,Weekday,9,Pagi Sibuk,2026-01-22,73.33333333333333,Cerah,750000.0,Sedang,1
2026-01-27,BRT-01,STOP-005,2026-01-27 14:04:00,2026-01-27 14:08:00,45,47,Tuesday,1,Weekday,14,Siang,2026-01-27,104.44444444444446,Hujan,750000.0,Tinggi,0
2026-01-15,MRT-01,STOP-015,2026-01-15 21:29:00,2026-01-15 21:33:00,60,76,Thursday,3,Weekday,21,Malam,2026-01-15,126.66666666666666,Cerah,750000.0,Tinggi,0
2026-02-01,BUS-12,STOP-004,2026-02-01 18:05:00,2026-02-01 18:11:00,45,66,Sunday,6,Weekend,18,Sore Sibuk,2026-02-01,146.66666666666666,Cerah,750000.0,Tinggi,1
2026-01-18,MRT-01,STOP-003,2026-01-18 12:06:00,2026-01-18 12:13:00,60,31,Sunday,6,Weekend,12,Siang,2026-01-18,51.66666666666667,Hujan Ringan,750000.0,Rendah,0
2026-01-15,BRT-01,STOP-011,2026-01-15 12:14:00,2026-01-15 12:16:00,45,70,Thursday,3,Weekday,12,Siang,2026-01-15,155.55555555555557,Hujan,750000.0,Tinggi,0
2026-01-29,MRT-01,STOP-007,2026-01-29 11:20:00,2026-01-29 11:24:00,60,48,Thursday,3,Weekday,11,Siang,2026-01-29,80.0,Hujan Ringan,750000.0,Sedang,0
2026-01-11,BUS-12,STOP-001,2026-01-11 07:38:00,2026-01-11 07:49:00,35,81,Sunday,6,Weekend,7,Pagi Sibuk,2026-01-11,231.42857142857144,Berawan,750000.0,Tinggi,1
2026-01-14,LRT-02,STOP-012,2026-01-14 08:12:00,2026-01-14 08:23:00,60,69,Wednesday,2,Weekday,8,Pagi Sibuk,2026-01-14,114.99999999999999,Hujan Ringan,750000.0,Tinggi,1
2026-02-04,MRT-01,STOP-008,2026-02-04 13:41:00,2026-02-04 13:44:00,45,40,Wednesday,2,Weekday,13,Siang,2026-02-04,88.88888888888889,Hujan,750000.0,Tinggi,0
2026-01-15,BUS-07,STOP-009,2026-01-15 16:11:00,2026-01-15 16:21:00,80,54,Thursday,3,Weekday,16,Sore Sibuk,2026-01-15,67.5,Hujan,1500000.0,Sedang,1
2026-01-05,LRT-02,STOP-009,2026-01-05 19:43:00,2026-01-05 19:53:00,35,24,Monday,0,Weekday,19,Sore Sibuk,2026-01-05,68.57142857142857,Hujan,750000.0,Sedang,1
2026-01-21,BRT-02,STOP-004,2026-01-21 16:27:00,2026-01-21 16:31:00,35,46,Wednesday,2,Weekday,16,Sore Sibuk,2026-01-21,131.42857142857142,Hujan Ringan,750000.0,Tinggi,1
2026-01-27,MRT-01,STOP-007,2026-01-27 19:13:00,2026-01-27 19:18:00,35,56,Tuesday,1,Weekday,19,Sore Sibuk,2026-01-27,160.0,Cerah,750000.0,Tinggi,1
2026-01-04,BUS-12,STOP-002,2026-01-04 13:07:00,2026-01-04 13:16:00,50,12,Sunday,6,Weekend,13,Siang,2026-01-04,24.0,Hujan,750000.0,Rendah,0
